Order_Id,Original_Shipping_Mode,Recommended_Shipping_Mode,Original_Emissions_kg,Recommended_Emissions_kg,Emissions_Reduction_kg,Cost_Increase_Percent,Delivery_Days_Original,Delivery_Days_Recommended
24661,Second Class,Second Class,500.80001705140035,500.80001705140035,0.0,0.0,2,2.0
22924,Second Class,Second Class,436.7448112336896,436.7448112336896,0.0,0.0,5,5.0
24160,Second Class,Second Class,584.586315054698,584.586315054698,0.0,0.0,6,6.0
16444,Second Class,Second Class,156.70003464318836,156.70003464318836,0.0,0.0,5,5.0
65264,Second Class,Second Class,157.73381044899264,157.73381044899264,0.0,0.0,5,5.0
13890,Second Class,Second Class,263.9483960126809,263.9483960126809,0.0,0.0,6,6.0
53202,Second Class,Second Class,100.87326033350377,100.87326033350377,0.0,0.0,3,3.0
65105,Second Class,Second Class,169.2701470662271,169.2701470662271,0.0,0.0,6,6.0
16953,Second Class,Second Class,220.97615638064417,220.97615638064417,0.0,0.0,4,4.0
65011,Second Class,Second Class,259.6659005693722,259.6659005693722,0.0,0.0,2,2.0
70044,Second Class,Second Class,186.16666742257675,186.16666742257675,0.0,0.0,5,5.0
14574,Second Class,Second Class,235.7214002338956,235.7214002338956,0.0,0.0,5,5.0
12323,Second Class,Second Class,170.6599782526368,170.6599782526368,0.0,0.0,4,4.0
66351,Second Class,Second Class,160.30403666576828,160.30403666576828,0.0,0.0,2,2.0
53540,Standard Class,Second Class,408.6802439618803,118.37441961104076,290.30582435083954,-20.0,6,3.989083763918201
53069,Standard Class,Second Class,250.297058479669,70.9651558130718,179.33190266659722,-19.999999999999993,5,3.989083763918201
57570,Standard Class,Second Class,40.37784817189928,11.516081699119459,28.86176647277982,-19.999999999999993,6,3.989083763918201
5154,Standard Class,Second Class,257.81771114512446,69.340120668911,188.47759047621346,-19.999999999999996,5,3.989083763918201
9122,Standard Class,Standard Class,658.9682499877974,658.9682499877974,0.0,0.0,3,3.0
4427,Standard Class,Standard Class,229.25790124698344,229.25790124698344,0.0,0.0,3,3.0
9340,Standard Class,Second Class,199.9615965564303,69.10642344642187,130.85517311000842,-20.0,6,3.989083763918201
58315,Standard Class,Second Class,307.6800839378863,79.95213193606278,227.72795200182352,-19.999999999999993,6,3.989083763918201
54572,Standard Class,Standard Class,207.71551401504988,207.71551401504988,0.0,0.0,3,3.0
4269,Standard Class,Second Class,218.79189202687044,69.11289705007454,149.6789949767959,-20.0,5,3.989083763918201
57152,Standard Class,Standard Class,267.85437995962593,267.85437995962593,0.0,0.0,3,3.0
51674,Standard Class,Second Class,272.5916251399362,119.51875957346866,153.07286556646753,-20.0,5,3.989083763918201
53810,Standard Class,Second Class,686.3206048977119,163.3402740011718,522.9803308965401,-19.999999999999996,6,3.989083763918201
59301,Standard Class,Standard Class,413.9602398330895,413.9602398330895,0.0,0.0,2,2.0
8410,Standard Class,Second Class,257.37318705495744,69.31140395463795,188.06178310031947,-20.0,6,3.989083763918201
8123,Standard Class,Second Class,312.96980225822216,101.02836249414514,211.94143976407702,-20.0,4,3.989083763918201
60567,Standard Class,Standard Class,310.3932184866585,310.3932184866585,0.0,0.0,3,3.0
2203,Standard Class,Second Class,207.53777748022048,80.31287611548974,127.22490136473074,-20.0,4,3.989083763918201
3527,Standard Class,Standard Class,184.93349934937984,184.93349934937984,0.0,0.0,3,3.0
2428,Standard Class,Second Class,256.0989491093233,73.75922852789091,182.3397205814324,-19.99999999999999,4,3.989083763918201
55174,Standard Class,Second Class,295.0392440802986,77.53437109576403,217.5048729845346,-20.0,5,3.989083763918201
57032,Standard Class,Standard Class,548.4564094105992,548.4564094105992,0.0,0.0,3,3.0
10113,Standard Class,Second Class,464.0309837853358,158.4222923705608,305.608691414775,-20.0,4,3.989083763918201
52250,Standard Class,Second Class,671.7865056874261,158.25387546921638,513.5326302182098,-20.0,6,3.989083763918201
8906,Standard Class,Standard Class,306.75676291314534,306.75676291314534,0.0,0.0,2,2.0
59226,Standard Class,Standard Class,513.1265521151206,513.1265521151206,0.0,0.0,2,2.0
8847,Standard Class,Standard Class,97.644972369272,97.644972369272,0.0,0.0,3,3.0
57128,Standard Class,Second Class,216.02235922794364,69.07623505043306,146.94612417751057,-20.0,4,3.989083763918201
1105,Standard Class,Second Class,94.29294885779964,33.21628824766845,61.07666061013119,-20.0,6,3.989083763918201
1797,Standard Class,Standard Class,482.049341750968,482.049341750968,0.0,0.0,3,3.0
1634,Standard Class,Second Class,289.9714513047796,73.63311764709987,216.3383336576797,-20.0,5,3.989083763918201
10113,Standard Class,Second Class,378.85268370365736,162.20430557673276,216.6483781269246,-19.99999999999999,4,3.989083763918201
25875,Standard Class,Second Class,978.2152699145656,369.0479449615663,609.1673249529993,-20.0,6,3.989083763918201
30589,Standard Class,Second Class,1178.8224787216843,485.3526712973051,693.4698074243793,-20.0,5,3.989083763918201
21192,Standard Class,Standard Class,981.5951818645142,981.5951818645142,0.0,0.0,3,3.0
21192,Standard Class,Standard Class,1760.17135833316,1760.17135833316,0.0,0.0,3,3.0
23156,Standard Class,Standard Class,1874.408349844576,1874.408349844576,0.0,0.0,2,2.0
22811,Standard Class,Standard Class,1271.5829522076906,1271.5829522076906,0.0,0.0,2,2.0
25418,Standard Class,Second Class,1207.0895230365516,490.87737744126827,716.2121455952833,-20.0,4,3.989083763918201
27316,Standard Class,Standard Class,1529.808783154019,1529.808783154019,0.0,0.0,2,2.0
27555,Standard Class,Second Class,1842.4655028138177,554.5877683127919,1287.8777345010258,-19.999999999999996,6,3.989083763918201
28657,Standard Class,Standard Class,1277.1110680873765,1277.1110680873765,0.0,0.0,3,3.0
21973,Standard Class,Second Class,1380.665446807828,442.8072982535302,937.8581485542977,-20.000000000000004,4,3.989083763918201
21196,Standard Class,Standard Class,1347.3708039475605,1347.3708039475605,0.0,0.0,2,2.0
49570,Standard Class,Second Class,1275.0218206214074,360.2058717455937,914.8159488758138,-19.99999999999999,6,3.989083763918201
47731,Standard Class,Standard Class,1316.6220131950995,1316.6220131950995,0.0,0.0,2,2.0
48901,Standard Class,Standard Class,982.9269859947486,982.9269859947486,0.0,0.0,2,2.0
67046,Standard Class,Standard Class,846.0167488348461,846.0167488348461,0.0,0.0,2,2.0
62789,Standard Class,Second Class,1004.2415504978104,267.72209899021897,736.5194515075914,-19.999999999999996,5,3.989083763918201
13599,Standard Class,Second Class,661.6569590688905,195.68882164089942,465.9681374279911,-19.999999999999996,5,3.989083763918201
63115,Standard Class,Second Class,823.917250723052,197.74146155142478,626.1757891716272,-20.0,6,3.989083763918201
14924,Standard Class,Second Class,803.3109441063107,218.86148084311097,584.4494632631997,-19.999999999999993,5,3.989083763918201
67549,Standard Class,Second Class,516.0873323628177,190.87384901403914,325.2134833487786,-19.99999999999999,5,3.989083763918201
67549,Standard Class,Second Class,480.2354084642976,190.66924117272245,289.5661672915752,-19.999999999999996,5,3.989083763918201
67275,Standard Class,Second Class,894.5129904268471,256.98842140207756,637.5245690247696,-19.999999999999996,6,3.989083763918201
26670,Standard Class,Second Class,810.0387360613898,335.95708096394026,474.0816550974496,-19.99999999999999,6,3.989083763918201
26670,Standard Class,Second Class,1205.9541299793668,340.1949050792958,865.7592249000711,-19.99999999999999,6,3.989083763918201
76849,Standard Class,Second Class,1403.9514900517436,327.86692928622784,1076.0845607655158,-20.0,5,3.989083763918201
27357,Standard Class,Standard Class,1254.543536682551,1254.543536682551,0.0,0.0,3,3.0
29283,Standard Class,Second Class,1372.3936937624376,442.05273945280527,930.3409543096323,-19.99999999999999,4,3.989083763918201
30724,Standard Class,Second Class,1683.4692999433505,477.5991352250387,1205.8701647183118,-19.99999999999999,5,3.989083763918201
74454,Standard Class,Second Class,1303.6262766766786,407.1730566943051,896.4532199823734,-19.999999999999993,5,3.989083763918201
24558,Standard Class,Second Class,1398.7838808330223,400.2693049663644,998.5145758666579,-19.99999999999999,4,3.989083763918201
26821,Standard Class,Standard Class,1347.0375805753945,1347.0375805753945,0.0,0.0,2,2.0
23211,Standard Class,Standard Class,1302.0131879789635,1302.0131879789635,0.0,0.0,2,2.0
72442,Standard Class,Standard Class,1960.72247992552,1960.72247992552,0.0,0.0,3,3.0
27357,Standard Class,Standard Class,1492.0928641160378,1492.0928641160378,0.0,0.0,3,3.0
21966,Standard Class,Standard Class,1220.440719561706,1220.440719561706,0.0,0.0,2,2.0
31169,Standard Class,Second Class,1165.3402742125588,462.55675090843664,702.7835233041221,-19.99999999999999,5,3.989083763918201
21906,Standard Class,Standard Class,1066.7264002807287,1066.7264002807287,0.0,0.0,2,2.0
72460,Standard Class,Second Class,921.1796342642472,400.77773691264224,520.4018973516049,-20.000000000000004,6,3.989083763918201
26861,Standard Class,Standard Class,972.1162087642977,972.1162087642977,0.0,0.0,2,2.0
22792,Standard Class,Standard Class,1464.0152056233792,1464.0152056233792,0.0,0.0,3,3.0
27957,Standard Class,Standard Class,1239.5116164118465,1239.5116164118465,0.0,0.0,3,3.0
26821,Standard Class,Standard Class,949.2842493978376,949.2842493978376,0.0,0.0,2,2.0
27918,Standard Class,Second Class,1192.0029473692684,304.1686973928047,887.8342499764638,-19.99999999999999,4,3.989083763918201
22900,Standard Class,Second Class,1110.3996127354446,470.10115810263346,640.2984546328112,-19.999999999999993,6,3.989083763918201
26183,Standard Class,Second Class,1781.9820218264583,445.45372001231465,1336.5283018141436,-19.999999999999993,4,3.989083763918201
24314,Standard Class,Second Class,659.0116211240946,222.34811710079802,436.6635040232966,-19.999999999999993,5,3.989083763918201
21267,Standard Class,Standard Class,1103.8254020439476,1103.8254020439476,0.0,0.0,3,3.0
31169,Standard Class,Second Class,1756.836891729987,463.0859840839414,1293.7509076460456,-19.999999999999993,5,3.989083763918201
30712,Standard Class,Standard Class,1665.028347385345,1665.028347385345,0.0,0.0,3,3.0
27207,Standard Class,Standard Class,1634.515062520715,1634.515062520715,0.0,0.0,3,3.0
76847,Standard Class,Standard Class,1715.072349113056,1715.072349113056,0.0,0.0,3,3.0
21906,Standard Class,Standard Class,1658.146116522522,1658.146116522522,0.0,0.0,2,2.0
21407,Standard Class,Standard Class,1102.8268839271773,1102.8268839271773,0.0,0.0,3,3.0
25050,Standard Class,Second Class,1202.1377774830446,443.3872666425571,758.7505108404876,-19.999999999999993,6,3.989083763918201
29746,Standard Class,Standard Class,1200.369105172406,1200.369105172406,0.0,0.0,2,2.0
27457,Standard Class,Standard Class,1377.8983152915996,1377.8983152915996,0.0,0.0,3,3.0
21309,Standard Class,Second Class,1610.066618377938,377.9334309677649,1232.1331874101732,-19.999999999999993,5,3.989083763918201
23706,Standard Class,Standard Class,1508.370125242776,1508.370125242776,0.0,0.0,2,2.0
27729,Standard Class,Second Class,1214.1044371994983,405.3756347418675,808.7288024576308,-19.999999999999993,5,3.989083763918201
30519,Standard Class,Second Class,2064.315503806203,565.0794105876012,1499.236093218602,-19.999999999999993,5,3.989083763918201
21267,Standard Class,Standard Class,1295.0989406934534,1295.0989406934534,0.0,0.0,3,3.0
30323,Standard Class,Second Class,1984.1124629998212,468.154232843709,1515.9582301561122,-19.999999999999993,4,3.989083763918201
30712,Standard Class,Standard Class,1877.8106332558216,1877.8106332558216,0.0,0.0,3,3.0
30044,Standard Class,Second Class,1311.7041227807292,421.4243232018019,890.2797995789274,-19.999999999999993,5,3.989083763918201
74194,Standard Class,Second Class,1512.234117918396,409.27439501894975,1102.9597228994462,-20.0,5,3.989083763918201
72458,Standard Class,Second Class,1594.467324335276,427.8828786556756,1166.5844456796005,-20.0,4,3.989083763918201
25050,Standard Class,Second Class,1135.671541693977,443.3414337807726,692.3301079132043,-19.999999999999993,6,3.989083763918201
74451,Standard Class,Standard Class,1841.4243706172683,1841.4243706172683,0.0,0.0,2,2.0
22297,Standard Class,Standard Class,1404.9790313794142,1404.9790313794142,0.0,0.0,3,3.0
24552,Standard Class,Standard Class,1511.4579338212038,1511.4579338212038,0.0,0.0,3,3.0
24752,Standard Class,Standard Class,736.7221675979247,736.7221675979247,0.0,0.0,3,3.0
73906,Standard Class,Standard Class,1358.2264763111225,1358.2264763111225,0.0,0.0,2,2.0
27729,Standard Class,Second Class,1227.663209653578,405.9484675594286,821.7147420941494,-19.999999999999993,5,3.989083763918201
28355,Standard Class,Second Class,1160.555379647002,473.4196481561484,687.1357314908535,-19.999999999999993,6,3.989083763918201
23456,Standard Class,Standard Class,1503.6654727587968,1503.6654727587968,0.0,0.0,2,2.0
74193,Standard Class,Second Class,1068.1959690513754,425.9799178561642,642.2160511952112,-19.999999999999993,4,3.989083763918201
61855,Standard Class,Second Class,819.1305202140148,273.23175074587544,545.8987694681393,-19.99999999999999,6,3.989083763918201
66702,Standard Class,Standard Class,1178.6627815408344,1178.6627815408344,0.0,0.0,3,3.0
17368,Standard Class,Second Class,829.4463894896246,187.75302264134172,641.693366848283,-19.999999999999996,4,3.989083763918201
65855,Standard Class,Second Class,944.9688181591616,272.1112781302184,672.8575400289433,-19.999999999999996,6,3.989083763918201
17228,Standard Class,Second Class,947.1490482221812,251.37342060405436,695.7756276181269,-19.999999999999996,4,3.989083763918201
64894,Standard Class,Second Class,921.3815220305617,277.83280867304256,643.5487133575191,-19.999999999999993,5,3.989083763918201
11968,Standard Class,Second Class,778.0124803581023,269.6283944431907,508.38408591491157,-19.999999999999996,4,3.989083763918201
15787,Standard Class,Standard Class,796.4381224386761,796.4381224386761,0.0,0.0,3,3.0
62260,Standard Class,Second Class,772.9766821163453,217.69865125789573,555.2780308584495,-19.999999999999996,6,3.989083763918201
65174,Standard Class,Second Class,749.753235230104,191.79437604711586,557.9588591829881,-19.999999999999996,5,3.989083763918201
66219,Standard Class,Second Class,1405.1730665981856,355.1686316840868,1050.004434914099,-20.0,5,3.989083763918201
62237,Standard Class,Standard Class,1088.7910651728916,1088.7910651728916,0.0,0.0,3,3.0
67037,Standard Class,Standard Class,492.3358905463283,492.3358905463283,0.0,0.0,3,3.0
67037,Standard Class,Standard Class,644.8572932316782,644.8572932316782,0.0,0.0,3,3.0
63512,Standard Class,Standard Class,519.8710763134786,519.8710763134786,0.0,0.0,3,3.0
5479,Standard Class,Second Class,201.2606509820475,61.67862225959656,139.58202872245096,-20.0,5,3.989083763918201
51396,Standard Class,Standard Class,238.68801633015445,238.68801633015445,0.0,0.0,2,2.0
22468,Standard Class,Second Class,1617.1732089347568,407.0305060917665,1210.1427028429903,-20.0,4,3.989083763918201
21197,Standard Class,Standard Class,819.3523573392108,819.3523573392108,0.0,0.0,3,3.0
22261,Standard Class,Standard Class,1132.2695612427683,1132.2695612427683,0.0,0.0,2,2.0
24853,Standard Class,Second Class,1023.2612564584796,395.5078450007169,627.7534114577627,-19.999999999999993,4,3.989083763918201
24118,Standard Class,Second Class,1406.921201593436,358.0415691568907,1048.8796324365453,-20.000000000000004,4,3.989083763918201
21197,Standard Class,Standard Class,963.67103735935,963.67103735935,0.0,0.0,3,3.0
23878,Standard Class,Second Class,1125.899355475413,445.62861267906044,680.2707427963525,-19.999999999999993,4,3.989083763918201
30214,Standard Class,Second Class,1164.1798753973044,486.511210772065,677.6686646252394,-19.99999999999999,5,3.989083763918201
22261,Standard Class,Standard Class,1647.2787101823508,1647.2787101823508,0.0,0.0,2,2.0
20594,Standard Class,Second Class,965.5447663843996,398.1811418743772,567.3636245100224,-19.999999999999996,5,3.989083763918201
20918,Standard Class,Second Class,1813.2549012522495,468.557022839754,1344.6978784124956,-19.999999999999986,4,3.989083763918201
29959,Standard Class,Second Class,1308.6709208042091,360.1652135613356,948.5057072428735,-19.999999999999993,5,3.989083763918201
26871,Standard Class,Standard Class,1060.548573512847,1060.548573512847,0.0,0.0,2,2.0
23751,Standard Class,Standard Class,1006.4885182838384,1006.4885182838384,0.0,0.0,2,2.0
22612,Standard Class,Standard Class,1941.024455174289,1941.024455174289,0.0,0.0,3,3.0
29862,Standard Class,Standard Class,1448.3446024318782,1448.3446024318782,0.0,0.0,3,3.0
30267,Standard Class,Standard Class,1116.1857947243277,1116.1857947243277,0.0,0.0,3,3.0
31211,Standard Class,Standard Class,1077.6790258035176,1077.6790258035176,0.0,0.0,2,2.0
24118,Standard Class,Second Class,1542.4474594315711,365.0089226102908,1177.4385368212802,-20.0,4,3.989083763918201
26510,Standard Class,Second Class,1810.078900604436,419.6225710525382,1390.4563295518979,-19.999999999999996,6,3.989083763918201
22988,Standard Class,Second Class,1776.9348022788718,474.3831007679976,1302.5517015108742,-19.999999999999996,4,3.989083763918201
